domain,systemId,name,category,categoryConfidence,brandSystemId,brandName,familySystemId,familyName,familyAmbiguous,variantCode,imagePath,prefabPath,sourceBundle
lure,softplastic_2839,MegaWorm 10 005,soft_plastic,high,texas_lures,Texas Lures,txl_MegaWorm_10,MegaWorm 10,false,005,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\softplastic_2839.png,assets/gfx/lures/texas/softplastic_2824/softplastic_2839.prefab,lures_texas_lures
lure,softplastic_2840,MegaWorm 10 006,soft_plastic,high,texas_lures,Texas Lures,txl_MegaWorm_10,MegaWorm 10,false,006,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\softplastic_2840.png,assets/gfx/lures/texas/softplastic_2824/softplastic_2840.prefab,lures_texas_lures
lure,softplastic_2841,MegaWorm 10 007,soft_plastic,high,texas_lures,Texas Lures,txl_MegaWorm_10,MegaWorm 10,false,007,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\softplastic_2841.png,assets/gfx/lures/texas/softplastic_2824/softplastic_2841.prefab,lures_texas_lures
lure,softplastic_2842,MegaWorm 10 008,soft_plastic,high,texas_lures,Texas Lures,txl_MegaWorm_10,MegaWorm 10,false,008,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\softplastic_2842.png,assets/gfx/lures/texas/softplastic_2824/softplastic_2842.prefab,lures_texas_lures
lure,softplastic_2843,MegaWorm 10 009,soft_plastic,high,texas_lures,Texas Lures,txl_MegaWorm_10,MegaWorm 10,false,009,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\softplastic_2843.png,assets/gfx/lures/texas/softplastic_2824/softplastic_2843.prefab,lures_texas_lures
lure,softplastic_2844,MegaWorm 10 010,soft_plastic,high,texas_lures,Texas Lures,txl_MegaWorm_10,MegaWorm 10,false,010,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\softplastic_2844.png,assets/gfx/lures/texas/softplastic_2824/softplastic_2844.prefab,lures_texas_lures
lure,softplastic_2845,MegaWorm 10 011,soft_plastic,high,texas_lures,Texas Lures,txl_MegaWorm_10,MegaWorm 10,false,011,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\softplastic_2845.png,assets/gfx/lures/texas/softplastic_2824/softplastic_2845.prefab,lures_texas_lures
lure,spoon_lures_2052,Type 1 4g 001,spoons,high,volkoff_lures,Volkoff Lures,vl_type_1_4g,Type 1 4g,false,001,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2052.png,assets/gfx/lures/volkoff/spoon_lures_2052_2067/spoon_lures_2052.prefab,lures_volkoff_lures
lure,spoon_lures_2053,Type 1 4g 002,spoons,high,volkoff_lures,Volkoff Lures,vl_type_1_4g,Type 1 4g,false,002,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2053.png,assets/gfx/lures/volkoff/spoon_lures_2052_2067/spoon_lures_2053.prefab,lures_volkoff_lures
lure,spoon_lures_2054,Type 1 4g 003,spoons,high,volkoff_lures,Volkoff Lures,vl_type_1_4g,Type 1 4g,false,003,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2054.png,assets/gfx/lures/volkoff/spoon_lures_2052_2067/spoon_lures_2054.prefab,lures_volkoff_lures
lure,spoon_lures_2055,Type 1 4g 004,spoons,high,volkoff_lures,Volkoff Lures,vl_type_1_4g,Type 1 4g,false,004,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2055.png,assets/gfx/lures/volkoff/spoon_lures_2052_2067/spoon_lures_2055.prefab,lures_volkoff_lures
lure,spoon_lures_2056,Type 1 4g 005,spoons,high,volkoff_lures,Volkoff Lures,vl_type_1_4g,Type 1 4g,false,005,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2056.png,assets/gfx/lures/volkoff/spoon_lures_2052_2067/spoon_lures_2056.prefab,lures_volkoff_lures
lure,spoon_lures_2057,Type 1 4g 006,spoons,high,volkoff_lures,Volkoff Lures,vl_type_1_4g,Type 1 4g,false,006,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2057.png,assets/gfx/lures/volkoff/spoon_lures_2052_2067/spoon_lures_2057.prefab,lures_volkoff_lures
lure,spoon_lures_2058,Type 1 4g 007,spoons,high,volkoff_lures,Volkoff Lures,vl_type_1_4g,Type 1 4g,false,007,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2058.png,assets/gfx/lures/volkoff/spoon_lures_2052_2067/spoon_lures_2058.prefab,lures_volkoff_lures
lure,spoon_lures_2059,Type 1 4g 008,spoons,high,volkoff_lures,Volkoff Lures,vl_type_1_4g,Type 1 4g,false,008,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2059.png,assets/gfx/lures/volkoff/spoon_lures_2052_2067/spoon_lures_2059.prefab,lures_volkoff_lures
lure,spoon_lures_2060,Type 1 12g 001,spoons,high,volkoff_lures,Volkoff Lures,vl_type_1_12g,Type 1 12g,false,001,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2060.png,assets/gfx/lures/volkoff/spoon_lures_2052_2067/spoon_lures_2060.prefab,lures_volkoff_lures
lure,spoon_lures_2061,Type 1 12g 002,spoons,high,volkoff_lures,Volkoff Lures,vl_type_1_12g,Type 1 12g,false,002,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2061.png,assets/gfx/lures/volkoff/spoon_lures_2052_2067/spoon_lures_2061.prefab,lures_volkoff_lures
lure,spoon_lures_2062,Type 1 12g 003,spoons,high,volkoff_lures,Volkoff Lures,vl_type_1_12g,Type 1 12g,false,003,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2062.png,assets/gfx/lures/volkoff/spoon_lures_2052_2067/spoon_lures_2062.prefab,lures_volkoff_lures
lure,spoon_lures_2063,Type 1 12g 004,spoons,high,volkoff_lures,Volkoff Lures,vl_type_1_12g,Type 1 12g,false,004,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2063.png,assets/gfx/lures/volkoff/spoon_lures_2052_2067/spoon_lures_2063.prefab,lures_volkoff_lures
lure,spoon_lures_2064,Type 1 12g 005,spoons,high,volkoff_lures,Volkoff Lures,vl_type_1_12g,Type 1 12g,false,005,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2064.png,assets/gfx/lures/volkoff/spoon_lures_2052_2067/spoon_lures_2064.prefab,lures_volkoff_lures
lure,spoon_lures_2065,Type 1 12g 006,spoons,high,volkoff_lures,Volkoff Lures,vl_type_1_12g,Type 1 12g,false,006,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2065.png,assets/gfx/lures/volkoff/spoon_lures_2052_2067/spoon_lures_2065.prefab,lures_volkoff_lures
lure,spoon_lures_2066,Type 1 12g 007,spoons,high,volkoff_lures,Volkoff Lures,vl_type_1_12g,Type 1 12g,false,007,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2066.png,assets/gfx/lures/volkoff/spoon_lures_2052_2067/spoon_lures_2066.prefab,lures_volkoff_lures
lure,spoon_lures_2067,Type 1 12g 008,spoons,high,volkoff_lures,Volkoff Lures,vl_type_1_12g,Type 1 12g,false,008,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2067.png,assets/gfx/lures/volkoff/spoon_lures_2052_2067/spoon_lures_2067.prefab,lures_volkoff_lures
lure,spoon_lures_2068,Type 2 3g 001,spoons,high,volkoff_lures,Volkoff Lures,vl_type_2_3g,Type 2 3g,false,001,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2068.png,assets/gfx/lures/volkoff/spoon_lures_2068_2075/spoon_lures_2068.prefab,lures_volkoff_lures
lure,spoon_lures_2069,Type 2 3g 002,spoons,high,volkoff_lures,Volkoff Lures,vl_type_2_3g,Type 2 3g,false,002,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2069.png,assets/gfx/lures/volkoff/spoon_lures_2068_2075/spoon_lures_2069.prefab,lures_volkoff_lures
lure,spoon_lures_2070,Type 2 3g 003,spoons,high,volkoff_lures,Volkoff Lures,vl_type_2_3g,Type 2 3g,false,003,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2070.png,assets/gfx/lures/volkoff/spoon_lures_2068_2075/spoon_lures_2070.prefab,lures_volkoff_lures
lure,spoon_lures_2071,Type 2 3g 004,spoons,high,volkoff_lures,Volkoff Lures,vl_type_2_3g,Type 2 3g,false,004,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2071.png,assets/gfx/lures/volkoff/spoon_lures_2068_2075/spoon_lures_2071.prefab,lures_volkoff_lures
lure,spoon_lures_2072,Type 2 3g 005,spoons,high,volkoff_lures,Volkoff Lures,vl_type_2_3g,Type 2 3g,false,005,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2072.png,assets/gfx/lures/volkoff/spoon_lures_2068_2075/spoon_lures_2072.prefab,lures_volkoff_lures
lure,spoon_lures_2073,Type 2 3g 006,spoons,high,volkoff_lures,Volkoff Lures,vl_type_2_3g,Type 2 3g,false,006,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2073.png,assets/gfx/lures/volkoff/spoon_lures_2068_2075/spoon_lures_2073.prefab,lures_volkoff_lures
lure,spoon_lures_2074,Type 2 3g 007,spoons,high,volkoff_lures,Volkoff Lures,vl_type_2_3g,Type 2 3g,false,007,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2074.png,assets/gfx/lures/volkoff/spoon_lures_2068_2075/spoon_lures_2074.prefab,lures_volkoff_lures
lure,spoon_lures_2075,Type 2 3g 008,spoons,high,volkoff_lures,Volkoff Lures,vl_type_2_3g,Type 2 3g,false,008,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2075.png,assets/gfx/lures/volkoff/spoon_lures_2068_2075/spoon_lures_2075.prefab,lures_volkoff_lures
lure,spoon_lures_2076,Type 3 4.5g 001,spoons,high,volkoff_lures,Volkoff Lures,vl_type_3_4.5g,Type 3 4.5g,false,001,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2076.png,assets/gfx/lures/volkoff/spoon_lures_2085_2093/spoon_lures_2076.prefab,lures_volkoff_lures
lure,spoon_lures_2077,Type 3 4.5g 002,spoons,high,volkoff_lures,Volkoff Lures,vl_type_3_4.5g,Type 3 4.5g,false,002,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2077.png,assets/gfx/lures/volkoff/spoon_lures_2085_2093/spoon_lures_2077.prefab,lures_volkoff_lures
lure,spoon_lures_2078,Type 3 4.5g 003,spoons,high,volkoff_lures,Volkoff Lures,vl_type_3_4.5g,Type 3 4.5g,false,003,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2078.png,assets/gfx/lures/volkoff/spoon_lures_2085_2093/spoon_lures_2078.prefab,lures_volkoff_lures
lure,spoon_lures_2079,Type 3 4.5g 004,spoons,high,volkoff_lures,Volkoff Lures,vl_type_3_4.5g,Type 3 4.5g,false,004,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2079.png,assets/gfx/lures/volkoff/spoon_lures_2085_2093/spoon_lures_2079.prefab,lures_volkoff_lures
lure,spoon_lures_2080,Type 3 4.5g 005,spoons,high,volkoff_lures,Volkoff Lures,vl_type_3_4.5g,Type 3 4.5g,false,005,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2080.png,assets/gfx/lures/volkoff/spoon_lures_2085_2093/spoon_lures_2080.prefab,lures_volkoff_lures
lure,spoon_lures_2081,Type 3 4.5g 006,spoons,high,volkoff_lures,Volkoff Lures,vl_type_3_4.5g,Type 3 4.5g,false,006,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2081.png,assets/gfx/lures/volkoff/spoon_lures_2085_2093/spoon_lures_2081.prefab,lures_volkoff_lures
lure,spoon_lures_2082,Type 3 4.5g 007,spoons,high,volkoff_lures,Volkoff Lures,vl_type_3_4.5g,Type 3 4.5g,false,007,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2082.png,assets/gfx/lures/volkoff/spoon_lures_2085_2093/spoon_lures_2082.prefab,lures_volkoff_lures
lure,spoon_lures_2083,Type 3 4.5g 008,spoons,high,volkoff_lures,Volkoff Lures,vl_type_3_4.5g,Type 3 4.5g,false,008,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2083.png,assets/gfx/lures/volkoff/spoon_lures_2085_2093/spoon_lures_2083.prefab,lures_volkoff_lures
lure,spoon_lures_2084,Type 3 4.5g 009,spoons,high,volkoff_lures,Volkoff Lures,vl_type_3_4.5g,Type 3 4.5g,false,009,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2084.png,assets/gfx/lures/volkoff/spoon_lures_2085_2093/spoon_lures_2084.prefab,lures_volkoff_lures
lure,spoon_lures_2085,Type 3 14g 001,spoons,high,volkoff_lures,Volkoff Lures,vl_type_3_14g,Type 3 14g,false,001,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2085.png,assets/gfx/lures/volkoff/spoon_lures_2085_2093/spoon_lures_2085.prefab,lures_volkoff_lures
lure,spoon_lures_2086,Type 3 14g 002,spoons,high,volkoff_lures,Volkoff Lures,vl_type_3_14g,Type 3 14g,false,002,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2086.png,assets/gfx/lures/volkoff/spoon_lures_2085_2093/spoon_lures_2086.prefab,lures_volkoff_lures
lure,spoon_lures_2087,Type 3 14g 003,spoons,high,volkoff_lures,Volkoff Lures,vl_type_3_14g,Type 3 14g,false,003,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2087.png,assets/gfx/lures/volkoff/spoon_lures_2085_2093/spoon_lures_2087.prefab,lures_volkoff_lures
lure,spoon_lures_2088,Type 3 14g 004,spoons,high,volkoff_lures,Volkoff Lures,vl_type_3_14g,Type 3 14g,false,004,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2088.png,assets/gfx/lures/volkoff/spoon_lures_2085_2093/spoon_lures_2088.prefab,lures_volkoff_lures
lure,spoon_lures_2089,Type 3 14g 005,spoons,high,volkoff_lures,Volkoff Lures,vl_type_3_14g,Type 3 14g,false,005,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2089.png,assets/gfx/lures/volkoff/spoon_lures_2085_2093/spoon_lures_2089.prefab,lures_volkoff_lures
lure,spoon_lures_2090,Type 3 14g 006,spoons,high,volkoff_lures,Volkoff Lures,vl_type_3_14g,Type 3 14g,false,006,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2090.png,assets/gfx/lures/volkoff/spoon_lures_2085_2093/spoon_lures_2090.prefab,lures_volkoff_lures
lure,spoon_lures_2091,Type 3 14g 007,spoons,high,volkoff_lures,Volkoff Lures,vl_type_3_14g,Type 3 14g,false,007,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2091.png,assets/gfx/lures/volkoff/spoon_lures_2085_2093/spoon_lures_2091.prefab,lures_volkoff_lures
lure,spoon_lures_2092,Type 3 14g 008,spoons,high,volkoff_lures,Volkoff Lures,vl_type_3_14g,Type 3 14g,false,008,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2092.png,assets/gfx/lures/volkoff/spoon_lures_2085_2093/spoon_lures_2092.prefab,lures_volkoff_lures
lure,spoon_lures_2093,Type 3 14g 009,spoons,high,volkoff_lures,Volkoff Lures,vl_type_3_14g,Type 3 14g,false,009,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2093.png,assets/gfx/lures/volkoff/spoon_lures_2085_2093/spoon_lures_2093.prefab,lures_volkoff_lures
lure,spoon_lures_2094,Type 4 3.5g 001,spoons,high,volkoff_lures,Volkoff Lures,vl_type_4_3.5g,Type 4 3.5g,false,001,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2094.png,assets/gfx/lures/volkoff/spoon_lures_2094_2101/spoon_lures_2094.prefab,lures_volkoff_lures
lure,spoon_lures_2095,Type 4 3.5g 002,spoons,high,volkoff_lures,Volkoff Lures,vl_type_4_3.5g,Type 4 3.5g,false,002,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2095.png,assets/gfx/lures/volkoff/spoon_lures_2094_2101/spoon_lures_2095.prefab,lures_volkoff_lures
lure,spoon_lures_2096,Type 4 3.5g 003,spoons,high,volkoff_lures,Volkoff Lures,vl_type_4_3.5g,Type 4 3.5g,false,003,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2096.png,assets/gfx/lures/volkoff/spoon_lures_2094_2101/spoon_lures_2096.prefab,lures_volkoff_lures
lure,spoon_lures_2097,Type 4 3.5g 004,spoons,high,volkoff_lures,Volkoff Lures,vl_type_4_3.5g,Type 4 3.5g,false,004,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2097.png,assets/gfx/lures/volkoff/spoon_lures_2094_2101/spoon_lures_2097.prefab,lures_volkoff_lures
lure,spoon_lures_2098,Type 4 9g 001,spoons,high,volkoff_lures,Volkoff Lures,vl_type_4_9g,Type 4 9g,false,001,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2098.png,assets/gfx/lures/volkoff/spoon_lures_2094_2101/spoon_lures_2098.prefab,lures_volkoff_lures
lure,spoon_lures_2099,Type 4 9g 002,spoons,high,volkoff_lures,Volkoff Lures,vl_type_4_9g,Type 4 9g,false,002,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2099.png,assets/gfx/lures/volkoff/spoon_lures_2094_2101/spoon_lures_2099.prefab,lures_volkoff_lures
lure,spoon_lures_2100,Type 4 9g 003,spoons,high,volkoff_lures,Volkoff Lures,vl_type_4_9g,Type 4 9g,false,003,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2100.png,assets/gfx/lures/volkoff/spoon_lures_2094_2101/spoon_lures_2100.prefab,lures_volkoff_lures
lure,spoon_lures_2101,Type 4 9g 004,spoons,high,volkoff_lures,Volkoff Lures,vl_type_4_9g,Type 4 9g,false,004,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2101.png,assets/gfx/lures/volkoff/spoon_lures_2094_2101/spoon_lures_2101.prefab,lures_volkoff_lures
lure,spoon_lures_2102,Type 5 3g 001,spoons,high,volkoff_lures,Volkoff Lures,vl_type_5_3g,Type 5 3g,false,001,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2102.png,assets/gfx/lures/volkoff/spoon_lures_2102_2109/spoon_lures_2102.prefab,lures_volkoff_lures
lure,spoon_lures_2103,Type 5 3g 002,spoons,high,volkoff_lures,Volkoff Lures,vl_type_5_3g,Type 5 3g,false,002,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2103.png,assets/gfx/lures/volkoff/spoon_lures_2102_2109/spoon_lures_2103.prefab,lures_volkoff_lures
lure,spoon_lures_2104,Type 5 3g 003,spoons,high,volkoff_lures,Volkoff Lures,vl_type_5_3g,Type 5 3g,false,003,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2104.png,assets/gfx/lures/volkoff/spoon_lures_2102_2109/spoon_lures_2104.prefab,lures_volkoff_lures
lure,spoon_lures_2105,Type 5 3g 004,spoons,high,volkoff_lures,Volkoff Lures,vl_type_5_3g,Type 5 3g,false,004,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2105.png,assets/gfx/lures/volkoff/spoon_lures_2102_2109/spoon_lures_2105.prefab,lures_volkoff_lures
lure,spoon_lures_2106,Type 5 3g 005,spoons,high,volkoff_lures,Volkoff Lures,vl_type_5_3g,Type 5 3g,false,005,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2106.png,assets/gfx/lures/volkoff/spoon_lures_2102_2109/spoon_lures_2106.prefab,lures_volkoff_lures
lure,spoon_lures_2107,Type 5 3g 006,spoons,high,volkoff_lures,Volkoff Lures,vl_type_5_3g,Type 5 3g,false,006,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2107.png,assets/gfx/lures/volkoff/spoon_lures_2102_2109/spoon_lures_2107.prefab,lures_volkoff_lures
lure,spoon_lures_2108,Type 5 3g 007,spoons,high,volkoff_lures,Volkoff Lures,vl_type_5_3g,Type 5 3g,false,007,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2108.png,assets/gfx/lures/volkoff/spoon_lures_2102_2109/spoon_lures_2108.prefab,lures_volkoff_lures
lure,spoon_lures_2109,Type 5 3g 008,spoons,high,volkoff_lures,Volkoff Lures,vl_type_5_3g,Type 5 3g,false,008,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\spoon_lures_2109.png,assets/gfx/lures/volkoff/spoon_lures_2102_2109/spoon_lures_2109.prefab,lures_volkoff_lures
lure,fire_stick_001,Fire stick green,attraction_elements,high,wta,WTA,wta_firestick,Fire stick,false,green,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\fire_stick_001.png,assets/gfx/lures/wta/fire_stick/fire_stick_001.prefab,lures_wta
lure,fire_stick_002,Fire stick orange,attraction_elements,high,wta,WTA,wta_firestick,Fire stick,false,orange,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\fire_stick_002.png,assets/gfx/lures/wta/fire_stick/fire_stick_002.prefab,lures_wta
lure,fire_stick_003,Fire stick blue,attraction_elements,high,wta,WTA,wta_firestick,Fire stick,false,blue,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\fire_stick_003.png,assets/gfx/lures/wta/fire_stick/fire_stick_003.prefab,lures_wta
lure,fire_stick_004,Fire stick red,attraction_elements,high,wta,WTA,wta_firestick,Fire stick,false,red,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\fire_stick_004.png,assets/gfx/lures/wta/fire_stick/fire_stick_004.prefab,lures_wta
lure,fire_tube_001,Fire Tubes С-GRN,tube_baits,high,wta,WTA,wta_firetubes,Fire Tubes,false,С-GRN,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\fire_tube_001.png,assets/gfx/lures/wta/fire_tube/fire_tube_001.prefab,lures_wta
lure,fire_tube_002,Fire Tubes С-FLU,tube_baits,high,wta,WTA,wta_firetubes,Fire Tubes,false,С-FLU,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\fire_tube_002.png,assets/gfx/lures/wta/fire_tube/fire_tube_002.prefab,lures_wta
lure,fire_tube_003,Fire Tubes С-ORN,tube_baits,high,wta,WTA,wta_firetubes,Fire Tubes,false,С-ORN,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\fire_tube_003.png,assets/gfx/lures/wta/fire_tube/fire_tube_003.prefab,lures_wta
lure,fire_tube_004,Fire Tubes С-RED,tube_baits,high,wta,WTA,wta_firetubes,Fire Tubes,false,С-RED,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\fire_tube_004.png,assets/gfx/lures/wta/fire_tube/fire_tube_004.prefab,lures_wta
lure,fire_tube_005,Fire Tubes С-WHT,tube_baits,high,wta,WTA,wta_firetubes,Fire Tubes,false,С-WHT,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\fire_tube_005.png,assets/gfx/lures/wta/fire_tube/fire_tube_005.prefab,lures_wta
